Step 24500 | L2 Loss: -11099.747 | KLD Loss: 6.750 | L2 Loss_1: 30.562 | L2 Loss_2: 11130.309 | loss_tot: -5679211.000 | L2 Loss test: 0.000
Step 25000 | L2 Loss: -11015.635 | KLD Loss: 20.529 | L2 Loss_1: 62.248 | L2 Loss_2: 11077.884 | loss_tot: -5629031.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step25000.ckpt
Step 25500 | L2 Loss: -9209.889 | KLD Loss: 9.824 | L2 Loss_1: 69.810 | L2 Loss_2: 9279.698 | loss_tot: -4711219.000 | L2 Loss test: 0.001
Step 26000 | L2 Loss: -10808.574 | KLD Loss: 8.851 | L2 Loss_1: 288.356 | L2 Loss_2: 11096.930 | loss_tot: -5529630.000 | L2 Loss test: 0.000
Step 26500 | L2 Loss: -11046.068 | KLD Loss: 1.512 | L2 Loss_1: 200.932 | L2 Loss_2: 11247.000 | loss_tot: -5654659.000 | L2 Loss test: 0.000
Step 27000 | L2 Loss: -11250.289 | KLD Loss: 3.952 | L2 Loss_1: 43.712 | L2 Loss_2: 11294.002 | loss_tot: -5756116.000 | L2 Loss test: 0.000
Step 27500 | L2 Loss: -11123.336 | KLD Loss: 2.780 | L2 Loss_1: 38.533 | L2 Loss_2: 11161.869 | loss_tot: -5693645.500 | L2 Loss test: 0.000
Step 28000 | L2 Loss: -10996.589 | KLD Loss: 2.792 | L2 Loss_1: 265.546 | L2 Loss_2: 11262.135 | loss_tot: -5629084.000 | L2 Loss test: 0.000
Step 28500 | L2 Loss: -11043.662 | KLD Loss: 2.142 | L2 Loss_1: 23.015 | L2 Loss_2: 11066.677 | loss_tot: -5650599.000 | L2 Loss test: 0.000
Step 29000 | L2 Loss: -11215.084 | KLD Loss: 4.293 | L2 Loss_1: 29.984 | L2 Loss_2: 11245.066 | loss_tot: -5739131.000 | L2 Loss test: 0.000
Step 29500 | L2 Loss: -10058.216 | KLD Loss: 7.565 | L2 Loss_1: 6.837 | L2 Loss_2: 10065.053 | loss_tot: -5145372.500 | L2 Loss test: 0.000
Step 30000 | L2 Loss: -10995.941 | KLD Loss: 5.346 | L2 Loss_1: 17.067 | L2 Loss_2: 11013.010 | loss_tot: -5627327.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step30000.ckpt
