Modality:  FLAIR
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121
>>> lat_dim value: 60
>>> mode is: jonatank
CAME HERE!! 1
CAME HERE!! 11
2020-10-20 12:51:22.710847: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-10-20 12:51:22.940968: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: TITAN Xp major: 6 minor: 1 memoryClockRate(GHz): 1.582
pciBusID: 0000:05:00.0
totalMemory: 11.91GiB freeMemory: 11.76GiB
2020-10-20 12:51:22.941006: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-10-20 12:51:23.427390: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-10-20 12:51:23.427434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-10-20 12:51:23.427441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-10-20 12:51:23.427675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11376 MB memory) -> physical GPU (device: 0, name: TITAN Xp, pci bus id: 0000:05:00.0, compute capability: 6.1)
CAME HERE!! 12
CAME HERE!! 2
CAME HERE!! 3
CAME HERE!! 31
CAME HERE!! 32
Initialized parameters
CAME HERE!! 33
CAME HERE!! 4
TIME TO TRAIN START:  6.00052189827
Step 14500 | L2 Loss: -4390.488 | KLD Loss: 84.774 | L2 Loss_1: 640.903 | L2 Loss_2: 5031.392 | loss_tot: -2109.932 | L2 Loss test: 2.581
Step 15000 | L2 Loss: -4705.768 | KLD Loss: 85.736 | L2 Loss_1: 690.636 | L2 Loss_2: 5396.404 | loss_tot: -2267.956 | L2 Loss test: 3.090
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step15000.ckpt
Step 15500 | L2 Loss: -4781.428 | KLD Loss: 63.084 | L2 Loss_1: 734.404 | L2 Loss_2: 5515.832 | loss_tot: -2329.133 | L2 Loss test: 3.624
Step 16000 | L2 Loss: -4179.690 | KLD Loss: 83.164 | L2 Loss_1: 775.125 | L2 Loss_2: 4954.815 | loss_tot: -2006.688 | L2 Loss test: 2.088
Step 16500 | L2 Loss: -4549.404 | KLD Loss: 85.690 | L2 Loss_1: 713.460 | L2 Loss_2: 5262.864 | loss_tot: -2188.125 | L2 Loss test: 2.381
Step 17000 | L2 Loss: -4628.623 | KLD Loss: 77.000 | L2 Loss_1: 764.623 | L2 Loss_2: 5393.246 | loss_tot: -2235.868 | L2 Loss test: 1.757
Step 17500 | L2 Loss: -3753.535 | KLD Loss: 101.272 | L2 Loss_1: 1220.241 | L2 Loss_2: 4973.777 | loss_tot: -1777.845 | L2 Loss test: 1.942
Step 18000 | L2 Loss: -4188.462 | KLD Loss: 89.842 | L2 Loss_1: 726.126 | L2 Loss_2: 4914.588 | loss_tot: -2003.550 | L2 Loss test: 3.567
Step 18500 | L2 Loss: -4908.059 | KLD Loss: 84.406 | L2 Loss_1: 723.554 | L2 Loss_2: 5631.612 | loss_tot: -2366.691 | L2 Loss test: 2.830
Step 19000 | L2 Loss: -4791.355 | KLD Loss: 77.016 | L2 Loss_1: 842.282 | L2 Loss_2: 5633.638 | loss_tot: -2320.199 | L2 Loss test: 2.037
Step 19500 | L2 Loss: -4105.375 | KLD Loss: 79.801 | L2 Loss_1: 725.076 | L2 Loss_2: 4830.450 | loss_tot: -1974.675 | L2 Loss test: 4.313
